,epsilon,rho,alfa,Eta_re,Eta_ce,Gamma_re,Gamma_ce,Nu_re,Nu_ce,k_re,k_ce,labor_growth_N,labor_growth_S,lambda_S,sigma_utility,size_factor,β_T,CO2_base,CO2_Disaster,qsi,δ_S,S_0,Yre_N_0,Yce_N_0,Yre_S_0,Yce_S_0,region
43,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
44,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
45,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
46,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
47,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
48,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
49,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
50,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
51,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
52,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
53,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
54,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
55,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
56,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
57,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
58,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
59,10.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
60,3.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
61,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
62,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
63,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
64,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
65,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
66,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
67,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
68,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
69,10.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
70,3.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
71,3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
72,4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
73,5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
74,6.1111111110000005,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
75,6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
76,7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
77,8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
78,9.222222222000001,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
79,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
80,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
81,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
82,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
83,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
84,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
85,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
86,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
87,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
88,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
89,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
90,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
91,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
92,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
93,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
94,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
95,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
96,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
97,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
98,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
99,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
100,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.643758919901376,375.9851171303969,3378.153355277443,0.11929230525476275,0.0034088159932070066,1830.889261468953,8.46526,61.65342,3.71644,23.2247,eurafrica
