year,climate_model,scenario,region,variable,value
2048,GFDL-ESM4,ssp126,america,tas,0.8208556
2049,GFDL-ESM4,ssp126,america,tas,0.9453416
2050,GFDL-ESM4,ssp126,america,tas,0.8868308
2051,GFDL-ESM4,ssp126,america,tas,1.00242
2052,GFDL-ESM4,ssp126,america,tas,1.0665793
2053,GFDL-ESM4,ssp126,america,tas,0.91916084
2054,GFDL-ESM4,ssp126,america,tas,0.97936296
2055,GFDL-ESM4,ssp126,america,tas,1.0190411
2056,GFDL-ESM4,ssp126,america,tas,1.008327
2057,GFDL-ESM4,ssp126,america,tas,0.8982272
2058,GFDL-ESM4,ssp126,america,tas,0.60294914
2059,GFDL-ESM4,ssp126,america,tas,0.60053444
2060,GFDL-ESM4,ssp126,america,tas,0.9205065
2061,GFDL-ESM4,ssp126,america,tas,1.0552678
2062,GFDL-ESM4,ssp126,america,tas,0.870244
2063,GFDL-ESM4,ssp126,america,tas,0.70849895
2064,GFDL-ESM4,ssp126,america,tas,0.7785988
2065,GFDL-ESM4,ssp126,america,tas,0.9736872
2066,GFDL-ESM4,ssp126,america,tas,1.1330476
2067,GFDL-ESM4,ssp126,america,tas,0.8913355
2068,GFDL-ESM4,ssp126,america,tas,0.94828653
2069,GFDL-ESM4,ssp126,america,tas,1.0944734
2070,GFDL-ESM4,ssp126,america,tas,1.1016026
2071,GFDL-ESM4,ssp126,america,tas,0.9217744
2072,GFDL-ESM4,ssp126,america,tas,0.8857727
2073,GFDL-ESM4,ssp126,america,tas,0.75527716
2074,GFDL-ESM4,ssp126,america,tas,0.93104744
2075,GFDL-ESM4,ssp126,america,tas,0.68884325
2076,GFDL-ESM4,ssp126,america,tas,0.40516186
2077,GFDL-ESM4,ssp126,america,tas,0.9286957
2078,GFDL-ESM4,ssp126,america,tas,1.057828
2079,GFDL-ESM4,ssp126,america,tas,0.9059253
2080,GFDL-ESM4,ssp126,america,tas,1.0907154
2081,GFDL-ESM4,ssp126,america,tas,0.80953264
2082,GFDL-ESM4,ssp126,america,tas,1.3475022
2083,GFDL-ESM4,ssp126,america,tas,0.9494972
2084,GFDL-ESM4,ssp126,america,tas,0.67359114
2085,GFDL-ESM4,ssp126,america,tas,0.6744337
2086,GFDL-ESM4,ssp126,america,tas,0.98467445
2087,GFDL-ESM4,ssp126,america,tas,0.7152729
2088,GFDL-ESM4,ssp126,america,tas,0.90065336
2089,GFDL-ESM4,ssp126,america,tas,0.94281197
2090,GFDL-ESM4,ssp126,america,tas,1.0989518
2091,GFDL-ESM4,ssp126,america,tas,0.87095976
2092,GFDL-ESM4,ssp126,america,tas,0.9494343
2093,GFDL-ESM4,ssp126,america,tas,0.8897319
2094,GFDL-ESM4,ssp126,america,tas,0.85342884
2095,GFDL-ESM4,ssp126,america,tas,0.43716812
2096,GFDL-ESM4,ssp126,america,tas,0.6567464
2097,GFDL-ESM4,ssp126,america,tas,1.2548027
2098,GFDL-ESM4,ssp126,america,tas,0.88998365
2099,GFDL-ESM4,ssp126,america,tas,1.0567837
2100,GFDL-ESM4,ssp126,america,tas,1.1191039
1850,GFDL-ESM4,ssp126,eurafrica,tas,-0.7569208
1851,GFDL-ESM4,ssp126,eurafrica,tas,-0.9750056
1852,GFDL-ESM4,ssp126,eurafrica,tas,-1.0203485
1853,GFDL-ESM4,ssp126,eurafrica,tas,-0.9760556
1854,GFDL-ESM4,ssp126,eurafrica,tas,-1.1178179
1855,GFDL-ESM4,ssp126,eurafrica,tas,-0.952683
1856,GFDL-ESM4,ssp126,eurafrica,tas,-0.72075844
1857,GFDL-ESM4,ssp126,eurafrica,tas,-0.417212
1858,GFDL-ESM4,ssp126,eurafrica,tas,-0.5905266
1859,GFDL-ESM4,ssp126,eurafrica,tas,-0.44672728
1860,GFDL-ESM4,ssp126,eurafrica,tas,-0.7838993
1861,GFDL-ESM4,ssp126,eurafrica,tas,-0.89994335
1862,GFDL-ESM4,ssp126,eurafrica,tas,-0.79199886
1863,GFDL-ESM4,ssp126,eurafrica,tas,-0.69043016
1864,GFDL-ESM4,ssp126,eurafrica,tas,-0.5512519
1865,GFDL-ESM4,ssp126,eurafrica,tas,-0.71768427
1866,GFDL-ESM4,ssp126,eurafrica,tas,-0.6521616
1867,GFDL-ESM4,ssp126,eurafrica,tas,-0.7379899
1868,GFDL-ESM4,ssp126,eurafrica,tas,-0.7245927
1869,GFDL-ESM4,ssp126,eurafrica,tas,-0.5131602
1870,GFDL-ESM4,ssp126,eurafrica,tas,-0.530663
1871,GFDL-ESM4,ssp126,eurafrica,tas,-0.51089907
1872,GFDL-ESM4,ssp126,eurafrica,tas,-0.58938503
1873,GFDL-ESM4,ssp126,eurafrica,tas,-0.4296813
1874,GFDL-ESM4,ssp126,eurafrica,tas,-0.71286964
1875,GFDL-ESM4,ssp126,eurafrica,tas,-0.5953727
1876,GFDL-ESM4,ssp126,eurafrica,tas,-0.636425
1877,GFDL-ESM4,ssp126,eurafrica,tas,-0.52925014
1878,GFDL-ESM4,ssp126,eurafrica,tas,-0.78551483
1879,GFDL-ESM4,ssp126,eurafrica,tas,-0.3800764
1880,GFDL-ESM4,ssp126,eurafrica,tas,-0.84516954
1881,GFDL-ESM4,ssp126,eurafrica,tas,-0.5836668
1882,GFDL-ESM4,ssp126,eurafrica,tas,-0.760715
1883,GFDL-ESM4,ssp126,eurafrica,tas,-0.506814
1884,GFDL-ESM4,ssp126,eurafrica,tas,-1.1592474
1885,GFDL-ESM4,ssp126,eurafrica,tas,-1.163629
1886,GFDL-ESM4,ssp126,eurafrica,tas,-1.1862049
1887,GFDL-ESM4,ssp126,eurafrica,tas,-1.0146341
1888,GFDL-ESM4,ssp126,eurafrica,tas,-0.9183607
1889,GFDL-ESM4,ssp126,eurafrica,tas,-0.8386736
1890,GFDL-ESM4,ssp126,eurafrica,tas,-0.86766195
1891,GFDL-ESM4,ssp126,eurafrica,tas,-0.4555583
1892,GFDL-ESM4,ssp126,eurafrica,tas,-0.65479755
1893,GFDL-ESM4,ssp126,eurafrica,tas,-0.55383635
1894,GFDL-ESM4,ssp126,eurafrica,tas,-0.6219559
1895,GFDL-ESM4,ssp126,eurafrica,tas,-0.4149065
1896,GFDL-ESM4,ssp126,eurafrica,tas,-0.2997074
1897,GFDL-ESM4,ssp126,eurafrica,tas,-0.42204475
1898,GFDL-ESM4,ssp126,eurafrica,tas,-0.53172684
1899,GFDL-ESM4,ssp126,eurafrica,tas,-0.53180504
1900,GFDL-ESM4,ssp126,eurafrica,tas,-0.20892906
1901,GFDL-ESM4,ssp126,eurafrica,tas,-0.4731393
1902,GFDL-ESM4,ssp126,eurafrica,tas,-0.3712392
1903,GFDL-ESM4,ssp126,eurafrica,tas,-0.61807775
1904,GFDL-ESM4,ssp126,eurafrica,tas,-0.14707851
1905,GFDL-ESM4,ssp126,eurafrica,tas,-0.28881645
1906,GFDL-ESM4,ssp126,eurafrica,tas,-0.22663736
1907,GFDL-ESM4,ssp126,eurafrica,tas,-0.37449408
1908,GFDL-ESM4,ssp126,eurafrica,tas,-0.4182949
1909,GFDL-ESM4,ssp126,eurafrica,tas,0.033111095
1910,GFDL-ESM4,ssp126,eurafrica,tas,-0.071674824
1911,GFDL-ESM4,ssp126,eurafrica,tas,-0.19791079
1912,GFDL-ESM4,ssp126,eurafrica,tas,-0.58712196
1913,GFDL-ESM4,ssp126,eurafrica,tas,-0.95296526
1914,GFDL-ESM4,ssp126,eurafrica,tas,-0.4032278
1915,GFDL-ESM4,ssp126,eurafrica,tas,-0.38356256
1916,GFDL-ESM4,ssp126,eurafrica,tas,-0.35546732
1917,GFDL-ESM4,ssp126,eurafrica,tas,-0.37527657
1918,GFDL-ESM4,ssp126,eurafrica,tas,-0.3770361
1919,GFDL-ESM4,ssp126,eurafrica,tas,-0.11073494
1920,GFDL-ESM4,ssp126,eurafrica,tas,-0.14865494
1921,GFDL-ESM4,ssp126,eurafrica,tas,-0.2510414
1922,GFDL-ESM4,ssp126,eurafrica,tas,-0.33355522
1923,GFDL-ESM4,ssp126,eurafrica,tas,-0.1956706
1924,GFDL-ESM4,ssp126,eurafrica,tas,-0.27444363
1925,GFDL-ESM4,ssp126,eurafrica,tas,-0.4507246
1926,GFDL-ESM4,ssp126,eurafrica,tas,-0.4197955
1927,GFDL-ESM4,ssp126,eurafrica,tas,-0.01593113
1928,GFDL-ESM4,ssp126,eurafrica,tas,0.041804314
1929,GFDL-ESM4,ssp126,eurafrica,tas,-0.21913576
1930,GFDL-ESM4,ssp126,eurafrica,tas,-0.28429604
1931,GFDL-ESM4,ssp126,eurafrica,tas,-0.25489473
1932,GFDL-ESM4,ssp126,eurafrica,tas,-0.13724756
1933,GFDL-ESM4,ssp126,eurafrica,tas,-0.38652992
1934,GFDL-ESM4,ssp126,eurafrica,tas,-0.41221714
1935,GFDL-ESM4,ssp126,eurafrica,tas,-0.4301591
1936,GFDL-ESM4,ssp126,eurafrica,tas,-0.45156813
1937,GFDL-ESM4,ssp126,eurafrica,tas,-0.46603394
1938,GFDL-ESM4,ssp126,eurafrica,tas,-0.32101965
1939,GFDL-ESM4,ssp126,eurafrica,tas,-0.49689817
1940,GFDL-ESM4,ssp126,eurafrica,tas,-0.41273212
1941,GFDL-ESM4,ssp126,eurafrica,tas,-0.3620839
1942,GFDL-ESM4,ssp126,eurafrica,tas,-0.45910358
1943,GFDL-ESM4,ssp126,eurafrica,tas,-0.33751917
1944,GFDL-ESM4,ssp126,eurafrica,tas,-0.56764317
1945,GFDL-ESM4,ssp126,eurafrica,tas,-0.6645465
1946,GFDL-ESM4,ssp126,eurafrica,tas,-0.68590784
1947,GFDL-ESM4,ssp126,eurafrica,tas,-0.3123064
1948,GFDL-ESM4,ssp126,eurafrica,tas,-0.5297451
1949,GFDL-ESM4,ssp126,eurafrica,tas,-0.6236224
1950,GFDL-ESM4,ssp126,eurafrica,tas,-0.34116983
1951,GFDL-ESM4,ssp126,eurafrica,tas,-0.6141548
1952,GFDL-ESM4,ssp126,eurafrica,tas,-0.60503435
1953,GFDL-ESM4,ssp126,eurafrica,tas,-0.39669418
1954,GFDL-ESM4,ssp126,eurafrica,tas,-0.33207464
1955,GFDL-ESM4,ssp126,eurafrica,tas,-0.42567348
1956,GFDL-ESM4,ssp126,eurafrica,tas,-0.489429
1957,GFDL-ESM4,ssp126,eurafrica,tas,-0.32767057
1958,GFDL-ESM4,ssp126,eurafrica,tas,-0.17750788
1959,GFDL-ESM4,ssp126,eurafrica,tas,-0.32132053
1960,GFDL-ESM4,ssp126,eurafrica,tas,-0.504313
1961,GFDL-ESM4,ssp126,eurafrica,tas,-0.51876736
1962,GFDL-ESM4,ssp126,eurafrica,tas,-0.4760604
1963,GFDL-ESM4,ssp126,eurafrica,tas,-0.7617159
1964,GFDL-ESM4,ssp126,eurafrica,tas,-0.9378443
1965,GFDL-ESM4,ssp126,eurafrica,tas,-0.9314461
1966,GFDL-ESM4,ssp126,eurafrica,tas,-0.7041125
1967,GFDL-ESM4,ssp126,eurafrica,tas,-0.6924739
1968,GFDL-ESM4,ssp126,eurafrica,tas,-0.32169724
1969,GFDL-ESM4,ssp126,eurafrica,tas,-0.45864725
1970,GFDL-ESM4,ssp126,eurafrica,tas,-0.69561434
1971,GFDL-ESM4,ssp126,eurafrica,tas,-0.6549468
1972,GFDL-ESM4,ssp126,eurafrica,tas,-0.50929546
1973,GFDL-ESM4,ssp126,eurafrica,tas,-0.005709648
1974,GFDL-ESM4,ssp126,eurafrica,tas,-0.35535097
1975,GFDL-ESM4,ssp126,eurafrica,tas,-0.7774377
1976,GFDL-ESM4,ssp126,eurafrica,tas,-0.5593815
1977,GFDL-ESM4,ssp126,eurafrica,tas,-0.6128359
1978,GFDL-ESM4,ssp126,eurafrica,tas,-0.7067523
1979,GFDL-ESM4,ssp126,eurafrica,tas,-0.9046612
1980,GFDL-ESM4,ssp126,eurafrica,tas,-0.8921342
1981,GFDL-ESM4,ssp126,eurafrica,tas,-0.5641122
1982,GFDL-ESM4,ssp126,eurafrica,tas,-0.53760195
1983,GFDL-ESM4,ssp126,eurafrica,tas,-0.6609316
1984,GFDL-ESM4,ssp126,eurafrica,tas,-0.7419343
1985,GFDL-ESM4,ssp126,eurafrica,tas,-0.7015333
1986,GFDL-ESM4,ssp126,eurafrica,tas,-0.42568588
1987,GFDL-ESM4,ssp126,eurafrica,tas,-0.13973379
1988,GFDL-ESM4,ssp126,eurafrica,tas,-0.37209558
1989,GFDL-ESM4,ssp126,eurafrica,tas,-0.107572556
1990,GFDL-ESM4,ssp126,eurafrica,tas,-0.014647961
1991,GFDL-ESM4,ssp126,eurafrica,tas,-0.023315907
1992,GFDL-ESM4,ssp126,eurafrica,tas,-0.75609064
1993,GFDL-ESM4,ssp126,eurafrica,tas,-0.67714787
1994,GFDL-ESM4,ssp126,eurafrica,tas,-0.61009026
1995,GFDL-ESM4,ssp126,eurafrica,tas,-0.26809454
1996,GFDL-ESM4,ssp126,eurafrica,tas,-0.099657536
1997,GFDL-ESM4,ssp126,eurafrica,tas,-0.17593145
1998,GFDL-ESM4,ssp126,eurafrica,tas,-0.23116255
1999,GFDL-ESM4,ssp126,eurafrica,tas,-0.05974245
2000,GFDL-ESM4,ssp126,eurafrica,tas,-0.15553856
2001,GFDL-ESM4,ssp126,eurafrica,tas,0.079820156
2002,GFDL-ESM4,ssp126,eurafrica,tas,-0.09345198
2003,GFDL-ESM4,ssp126,eurafrica,tas,-0.169487
2004,GFDL-ESM4,ssp126,eurafrica,tas,-0.19475889
2005,GFDL-ESM4,ssp126,eurafrica,tas,0.04806328
2006,GFDL-ESM4,ssp126,eurafrica,tas,-0.0017724037
2007,GFDL-ESM4,ssp126,eurafrica,tas,-0.118196964
2008,GFDL-ESM4,ssp126,eurafrica,tas,0.09326601
2009,GFDL-ESM4,ssp126,eurafrica,tas,0.24394369
2010,GFDL-ESM4,ssp126,eurafrica,tas,-0.01538372
2011,GFDL-ESM4,ssp126,eurafrica,tas,0.06258726
2012,GFDL-ESM4,ssp126,eurafrica,tas,0.054353714
2013,GFDL-ESM4,ssp126,eurafrica,tas,0.29470587
2014,GFDL-ESM4,ssp126,eurafrica,tas,0.22362757
2015,GFDL-ESM4,ssp126,eurafrica,tas,0.5474553
2016,GFDL-ESM4,ssp126,eurafrica,tas,0.4557495
2017,GFDL-ESM4,ssp126,eurafrica,tas,0.60601234
2018,GFDL-ESM4,ssp126,eurafrica,tas,0.57746077
2019,GFDL-ESM4,ssp126,eurafrica,tas,0.6329012
2020,GFDL-ESM4,ssp126,eurafrica,tas,0.7952223
2021,GFDL-ESM4,ssp126,eurafrica,tas,0.7946434
2022,GFDL-ESM4,ssp126,eurafrica,tas,0.57297564
2023,GFDL-ESM4,ssp126,eurafrica,tas,0.6050968
2024,GFDL-ESM4,ssp126,eurafrica,tas,0.9110384
2025,GFDL-ESM4,ssp126,eurafrica,tas,0.96445847
2026,GFDL-ESM4,ssp126,eurafrica,tas,0.8741336
2027,GFDL-ESM4,ssp126,eurafrica,tas,0.80347633
2028,GFDL-ESM4,ssp126,eurafrica,tas,0.69481754
2029,GFDL-ESM4,ssp126,eurafrica,tas,0.78638315
2030,GFDL-ESM4,ssp126,eurafrica,tas,0.68182325
2031,GFDL-ESM4,ssp126,eurafrica,tas,0.989481
2032,GFDL-ESM4,ssp126,eurafrica,tas,0.88414764
2033,GFDL-ESM4,ssp126,eurafrica,tas,0.89628077
2034,GFDL-ESM4,ssp126,eurafrica,tas,0.8807659
2035,GFDL-ESM4,ssp126,eurafrica,tas,0.59412813
2036,GFDL-ESM4,ssp126,eurafrica,tas,0.47775602
2037,GFDL-ESM4,ssp126,eurafrica,tas,0.7334485
2038,GFDL-ESM4,ssp126,eurafrica,tas,0.80206347
2039,GFDL-ESM4,ssp126,eurafrica,tas,0.6091924
2040,GFDL-ESM4,ssp126,eurafrica,tas,0.6805749
2041,GFDL-ESM4,ssp126,eurafrica,tas,0.9138198
2042,GFDL-ESM4,ssp126,eurafrica,tas,0.76993036
2043,GFDL-ESM4,ssp126,eurafrica,tas,0.97368765
2044,GFDL-ESM4,ssp126,eurafrica,tas,0.6669893
2045,GFDL-ESM4,ssp126,eurafrica,tas,0.69519424
2046,GFDL-ESM4,ssp126,eurafrica,tas,0.7282696
2047,GFDL-ESM4,ssp126,eurafrica,tas,0.7304921
2048,GFDL-ESM4,ssp126,eurafrica,tas,0.62167263
2049,GFDL-ESM4,ssp126,eurafrica,tas,1.0188646
2050,GFDL-ESM4,ssp126,eurafrica,tas,1.042913
2051,GFDL-ESM4,ssp126,eurafrica,tas,0.9260683
2052,GFDL-ESM4,ssp126,eurafrica,tas,0.9778452
2053,GFDL-ESM4,ssp126,eurafrica,tas,0.94246674
2054,GFDL-ESM4,ssp126,eurafrica,tas,0.9745116
2055,GFDL-ESM4,ssp126,eurafrica,tas,1.1467376
2056,GFDL-ESM4,ssp126,eurafrica,tas,1.1099262
2057,GFDL-ESM4,ssp126,eurafrica,tas,1.1164975
2058,GFDL-ESM4,ssp126,eurafrica,tas,0.88237476
2059,GFDL-ESM4,ssp126,eurafrica,tas,0.90618515
2060,GFDL-ESM4,ssp126,eurafrica,tas,1.0235491
2061,GFDL-ESM4,ssp126,eurafrica,tas,1.1151838
2062,GFDL-ESM4,ssp126,eurafrica,tas,0.833868
2063,GFDL-ESM4,ssp126,eurafrica,tas,0.8978286
2064,GFDL-ESM4,ssp126,eurafrica,tas,1.1624513
2065,GFDL-ESM4,ssp126,eurafrica,tas,1.1306806
2066,GFDL-ESM4,ssp126,eurafrica,tas,1.1533856
2067,GFDL-ESM4,ssp126,eurafrica,tas,0.96052647
2068,GFDL-ESM4,ssp126,eurafrica,tas,1.1135201
2069,GFDL-ESM4,ssp126,eurafrica,tas,1.117207
2070,GFDL-ESM4,ssp126,eurafrica,tas,1.2820606
2071,GFDL-ESM4,ssp126,eurafrica,tas,1.2467971
2072,GFDL-ESM4,ssp126,eurafrica,tas,0.92578983
2073,GFDL-ESM4,ssp126,eurafrica,tas,0.86740017
2074,GFDL-ESM4,ssp126,eurafrica,tas,0.84746933
2075,GFDL-ESM4,ssp126,eurafrica,tas,1.0687456
2076,GFDL-ESM4,ssp126,eurafrica,tas,0.9093666
2077,GFDL-ESM4,ssp126,eurafrica,tas,1.1350322
2078,GFDL-ESM4,ssp126,eurafrica,tas,0.90977764
2079,GFDL-ESM4,ssp126,eurafrica,tas,0.8925543
2080,GFDL-ESM4,ssp126,eurafrica,tas,0.93549967
2081,GFDL-ESM4,ssp126,eurafrica,tas,1.0092206
2082,GFDL-ESM4,ssp126,eurafrica,tas,1.0120606
2083,GFDL-ESM4,ssp126,eurafrica,tas,0.95054865
2084,GFDL-ESM4,ssp126,eurafrica,tas,0.8707247
2085,GFDL-ESM4,ssp126,eurafrica,tas,0.87647676
2086,GFDL-ESM4,ssp126,eurafrica,tas,1.2366562
2087,GFDL-ESM4,ssp126,eurafrica,tas,1.0819383
2088,GFDL-ESM4,ssp126,eurafrica,tas,1.321311
2089,GFDL-ESM4,ssp126,eurafrica,tas,1.0404673
2090,GFDL-ESM4,ssp126,eurafrica,tas,1.2207103
2091,GFDL-ESM4,ssp126,eurafrica,tas,0.91904163
2092,GFDL-ESM4,ssp126,eurafrica,tas,0.9444871
2093,GFDL-ESM4,ssp126,eurafrica,tas,0.84263134
2094,GFDL-ESM4,ssp126,eurafrica,tas,1.1318293
2095,GFDL-ESM4,ssp126,eurafrica,tas,0.5563626
2096,GFDL-ESM4,ssp126,eurafrica,tas,0.79648733
2097,GFDL-ESM4,ssp126,eurafrica,tas,0.8692322
2098,GFDL-ESM4,ssp126,eurafrica,tas,0.8093457
2099,GFDL-ESM4,ssp126,eurafrica,tas,0.81389666
2100,GFDL-ESM4,ssp126,eurafrica,tas,0.83917236
1850,GFDL-ESM4,ssp126,asia,tas,-0.8377545
1851,GFDL-ESM4,ssp126,asia,tas,-0.8025062
1852,GFDL-ESM4,ssp126,asia,tas,-0.64910555
1853,GFDL-ESM4,ssp126,asia,tas,-0.86055136
1854,GFDL-ESM4,ssp126,asia,tas,-0.8222065
1855,GFDL-ESM4,ssp126,asia,tas,-0.73039794
1856,GFDL-ESM4,ssp126,asia,tas,-0.5190401
1857,GFDL-ESM4,ssp126,asia,tas,-0.4352336
1858,GFDL-ESM4,ssp126,asia,tas,-0.62534237
1859,GFDL-ESM4,ssp126,asia,tas,-0.61575437
1860,GFDL-ESM4,ssp126,asia,tas,-0.6057308
1861,GFDL-ESM4,ssp126,asia,tas,-0.7023506
1862,GFDL-ESM4,ssp126,asia,tas,-0.69610715
1863,GFDL-ESM4,ssp126,asia,tas,-0.83600974
1864,GFDL-ESM4,ssp126,asia,tas,-0.6541102
1865,GFDL-ESM4,ssp126,asia,tas,-0.6435139
1866,GFDL-ESM4,ssp126,asia,tas,-0.57712245
1867,GFDL-ESM4,ssp126,asia,tas,-0.8161571
1868,GFDL-ESM4,ssp126,asia,tas,-0.54254556
1869,GFDL-ESM4,ssp126,asia,tas,-0.3080933
1870,GFDL-ESM4,ssp126,asia,tas,-0.4240582
1871,GFDL-ESM4,ssp126,asia,tas,-0.5380435
1872,GFDL-ESM4,ssp126,asia,tas,-0.6740124
1873,GFDL-ESM4,ssp126,asia,tas,-0.5452888
1874,GFDL-ESM4,ssp126,asia,tas,-0.5534408
1875,GFDL-ESM4,ssp126,asia,tas,-0.40528297
1876,GFDL-ESM4,ssp126,asia,tas,-0.7775128
1877,GFDL-ESM4,ssp126,asia,tas,-0.65755606
1878,GFDL-ESM4,ssp126,asia,tas,-0.7526262
1879,GFDL-ESM4,ssp126,asia,tas,-0.4389131
1880,GFDL-ESM4,ssp126,asia,tas,-0.6879394
1881,GFDL-ESM4,ssp126,asia,tas,-0.6440706
1882,GFDL-ESM4,ssp126,asia,tas,-0.61583686
1883,GFDL-ESM4,ssp126,asia,tas,-0.71339893
1884,GFDL-ESM4,ssp126,asia,tas,-1.1095333
1885,GFDL-ESM4,ssp126,asia,tas,-1.2034986
1886,GFDL-ESM4,ssp126,asia,tas,-0.8058691
1887,GFDL-ESM4,ssp126,asia,tas,-0.7892597
1888,GFDL-ESM4,ssp126,asia,tas,-0.65801287
1889,GFDL-ESM4,ssp126,asia,tas,-0.51534796
1890,GFDL-ESM4,ssp126,asia,tas,-0.43717504
1891,GFDL-ESM4,ssp126,asia,tas,-0.40666342
1892,GFDL-ESM4,ssp126,asia,tas,-0.5819137
1893,GFDL-ESM4,ssp126,asia,tas,-0.50479937
1894,GFDL-ESM4,ssp126,asia,tas,-0.5629504
1895,GFDL-ESM4,ssp126,asia,tas,-0.43141818
1896,GFDL-ESM4,ssp126,asia,tas,-0.55440974
1897,GFDL-ESM4,ssp126,asia,tas,-0.40142727
1898,GFDL-ESM4,ssp126,asia,tas,-0.34437442
1899,GFDL-ESM4,ssp126,asia,tas,-0.33764172
1900,GFDL-ESM4,ssp126,asia,tas,-0.41249633
1901,GFDL-ESM4,ssp126,asia,tas,-0.43376875
1902,GFDL-ESM4,ssp126,asia,tas,-0.75396085
1903,GFDL-ESM4,ssp126,asia,tas,-0.69559836
1904,GFDL-ESM4,ssp126,asia,tas,-0.6238754
1905,GFDL-ESM4,ssp126,asia,tas,-0.1167717
1906,GFDL-ESM4,ssp126,asia,tas,-0.42698598
1907,GFDL-ESM4,ssp126,asia,tas,-0.36070275
1908,GFDL-ESM4,ssp126,asia,tas,-0.2145412
1909,GFDL-ESM4,ssp126,asia,tas,-0.100215435
1910,GFDL-ESM4,ssp126,asia,tas,-0.173069
1911,GFDL-ESM4,ssp126,asia,tas,-0.2591293
1912,GFDL-ESM4,ssp126,asia,tas,-0.6266396
1913,GFDL-ESM4,ssp126,asia,tas,-0.5442922
1914,GFDL-ESM4,ssp126,asia,tas,-0.45369983
1915,GFDL-ESM4,ssp126,asia,tas,-0.34408927
1916,GFDL-ESM4,ssp126,asia,tas,-0.5197303
1917,GFDL-ESM4,ssp126,asia,tas,-0.37714267
1918,GFDL-ESM4,ssp126,asia,tas,-0.39203477
1919,GFDL-ESM4,ssp126,asia,tas,-0.45144725
1920,GFDL-ESM4,ssp126,asia,tas,-0.19361353
1921,GFDL-ESM4,ssp126,asia,tas,-0.33562422
1922,GFDL-ESM4,ssp126,asia,tas,-0.5403676
1923,GFDL-ESM4,ssp126,asia,tas,-0.3438363
1924,GFDL-ESM4,ssp126,asia,tas,-0.29068398
1925,GFDL-ESM4,ssp126,asia,tas,-0.2857139
1926,GFDL-ESM4,ssp126,asia,tas,-0.36977172
1927,GFDL-ESM4,ssp126,asia,tas,-0.49751425
1928,GFDL-ESM4,ssp126,asia,tas,-0.14599395
1929,GFDL-ESM4,ssp126,asia,tas,-0.37731862
1930,GFDL-ESM4,ssp126,asia,tas,-0.10529518
1931,GFDL-ESM4,ssp126,asia,tas,-0.3100171
1932,GFDL-ESM4,ssp126,asia,tas,-0.35922527
1933,GFDL-ESM4,ssp126,asia,tas,-0.20529819
1934,GFDL-ESM4,ssp126,asia,tas,-0.38921785
1935,GFDL-ESM4,ssp126,asia,tas,-0.36873007
1936,GFDL-ESM4,ssp126,asia,tas,-0.48460364
1937,GFDL-ESM4,ssp126,asia,tas,-0.4900117
1938,GFDL-ESM4,ssp126,asia,tas,-0.18010497
1939,GFDL-ESM4,ssp126,asia,tas,-0.5065162
1940,GFDL-ESM4,ssp126,asia,tas,-0.47808933
1941,GFDL-ESM4,ssp126,asia,tas,-0.37880397
1942,GFDL-ESM4,ssp126,asia,tas,-0.6856499
1943,GFDL-ESM4,ssp126,asia,tas,-0.6252601
1944,GFDL-ESM4,ssp126,asia,tas,-0.65041494
1945,GFDL-ESM4,ssp126,asia,tas,-0.44980836
1946,GFDL-ESM4,ssp126,asia,tas,-0.63804317
1947,GFDL-ESM4,ssp126,asia,tas,-0.4868219
1948,GFDL-ESM4,ssp126,asia,tas,-0.5799687
1949,GFDL-ESM4,ssp126,asia,tas,-0.6774223
1950,GFDL-ESM4,ssp126,asia,tas,-0.6475835
1951,GFDL-ESM4,ssp126,asia,tas,-0.51985145
1952,GFDL-ESM4,ssp126,asia,tas,-0.5454135
1953,GFDL-ESM4,ssp126,asia,tas,-0.6029928
1954,GFDL-ESM4,ssp126,asia,tas,-0.46632147
1955,GFDL-ESM4,ssp126,asia,tas,-0.26093054
1956,GFDL-ESM4,ssp126,asia,tas,-0.22425938
1957,GFDL-ESM4,ssp126,asia,tas,-0.37270665
1958,GFDL-ESM4,ssp126,asia,tas,-0.24269295
1959,GFDL-ESM4,ssp126,asia,tas,-0.3408265
1960,GFDL-ESM4,ssp126,asia,tas,-0.3797927
1961,GFDL-ESM4,ssp126,asia,tas,-0.40651202
1962,GFDL-ESM4,ssp126,asia,tas,-0.295861
1963,GFDL-ESM4,ssp126,asia,tas,-0.5898726
1964,GFDL-ESM4,ssp126,asia,tas,-0.8024931
1965,GFDL-ESM4,ssp126,asia,tas,-0.7054033
1966,GFDL-ESM4,ssp126,asia,tas,-0.681684
1967,GFDL-ESM4,ssp126,asia,tas,-0.5437851
1968,GFDL-ESM4,ssp126,asia,tas,-0.27042484
1969,GFDL-ESM4,ssp126,asia,tas,-0.51219535
1970,GFDL-ESM4,ssp126,asia,tas,-0.6188431
1971,GFDL-ESM4,ssp126,asia,tas,-0.6294911
1972,GFDL-ESM4,ssp126,asia,tas,-0.37790585
1973,GFDL-ESM4,ssp126,asia,tas,-0.29978895
1974,GFDL-ESM4,ssp126,asia,tas,-0.49485397
1975,GFDL-ESM4,ssp126,asia,tas,-0.6472516
1976,GFDL-ESM4,ssp126,asia,tas,-0.61238647
1977,GFDL-ESM4,ssp126,asia,tas,-0.60485697
1978,GFDL-ESM4,ssp126,asia,tas,-0.63017106
