year,climate_model,scenario,region,variable,value
1885,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1886,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1887,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1888,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1889,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1890,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1891,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1892,NorESM2-LM,ssp245,eurafrica,co2,283.3129256032407
1893,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1894,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1895,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1896,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1897,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1898,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1899,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1900,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1901,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1902,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1903,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1904,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1905,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1906,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1907,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1908,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1909,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1910,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1911,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1912,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1913,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1914,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1915,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1916,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1917,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1918,NorESM2-LM,ssp245,eurafrica,co2,283.3128964994103
1919,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1920,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1921,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1922,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1923,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1924,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1925,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1926,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1927,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1928,NorESM2-LM,ssp245,eurafrica,co2,283.3128673955798
1929,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1930,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1931,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1932,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1933,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1934,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1935,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1936,NorESM2-LM,ssp245,eurafrica,co2,283.31283829174936
1937,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1938,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1939,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1940,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1941,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1942,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1943,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1944,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1945,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1946,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1947,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1948,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1949,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1950,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1951,NorESM2-LM,ssp245,eurafrica,co2,283.31278008408844
1952,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1953,NorESM2-LM,ssp245,eurafrica,co2,283.3128091879189
1954,NorESM2-LM,ssp245,eurafrica,co2,283.31278008408844
1955,NorESM2-LM,ssp245,eurafrica,co2,283.31278008408844
1956,NorESM2-LM,ssp245,eurafrica,co2,283.312750980258
1957,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1958,NorESM2-LM,ssp245,eurafrica,co2,283.3126636687666
1959,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1960,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1961,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1962,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1963,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1964,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1965,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1966,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1967,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1968,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1969,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1970,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1971,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1972,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1973,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1974,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1975,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1976,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1977,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1978,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1979,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1980,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1981,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1982,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1983,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1984,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1985,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1986,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1987,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1988,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1989,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1990,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1991,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1992,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1993,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1994,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1995,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1996,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1997,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1998,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
1999,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
2000,NorESM2-LM,ssp245,eurafrica,co2,283.31263456493616
2001,NorESM2-LM,ssp245,eurafrica,co2,283.3126054611057
2002,NorESM2-LM,ssp245,eurafrica,co2,283.3126054611057
2003,NorESM2-LM,ssp245,eurafrica,co2,283.3126054611057
2004,NorESM2-LM,ssp245,eurafrica,co2,283.3126054611057
2005,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2006,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2007,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2008,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2009,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2010,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2011,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2012,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2013,NorESM2-LM,ssp245,eurafrica,co2,283.31257635727525
2014,NorESM2-LM,ssp245,eurafrica,co2,283.3125472534448
2015,NorESM2-LM,ssp245,eurafrica,co2,282.8443830367178
2016,NorESM2-LM,ssp245,eurafrica,co2,282.77054661884904
2017,NorESM2-LM,ssp245,eurafrica,co2,282.6950512826443
2018,NorESM2-LM,ssp245,eurafrica,co2,282.648135907948
2019,NorESM2-LM,ssp245,eurafrica,co2,282.6247364282608
2020,NorESM2-LM,ssp245,eurafrica,co2,282.6102718245238
2021,NorESM2-LM,ssp245,eurafrica,co2,282.60218095965683
2022,NorESM2-LM,ssp245,eurafrica,co2,282.5979026965797
2023,NorESM2-LM,ssp245,eurafrica,co2,282.5955452863127
2024,NorESM2-LM,ssp245,eurafrica,co2,282.59429382160306
2025,NorESM2-LM,ssp245,eurafrica,co2,282.59347891435027
2026,NorESM2-LM,ssp245,eurafrica,co2,282.59310056455433
2027,NorESM2-LM,ssp245,eurafrica,co2,282.59280952624977
2028,NorESM2-LM,ssp245,eurafrica,co2,282.5927222147584
2029,NorESM2-LM,ssp245,eurafrica,co2,282.59254759177566
2030,NorESM2-LM,ssp245,eurafrica,co2,282.5925184879452
2031,NorESM2-LM,ssp245,eurafrica,co2,282.5925184879452
2032,NorESM2-LM,ssp245,eurafrica,co2,282.59248938411474
2033,NorESM2-LM,ssp245,eurafrica,co2,282.5924602802843
2034,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2035,NorESM2-LM,ssp245,eurafrica,co2,282.5924602802843
2036,NorESM2-LM,ssp245,eurafrica,co2,282.5924602802843
2037,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2038,NorESM2-LM,ssp245,eurafrica,co2,282.5924602802843
2039,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2040,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2041,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2042,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2043,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2044,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2045,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2046,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2047,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2048,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2049,NorESM2-LM,ssp245,eurafrica,co2,282.59243117645383
2050,NorESM2-LM,ssp245,eurafrica,co2,282.5924020726234
2051,NorESM2-LM,ssp245,eurafrica,co2,282.5923729687929
2052,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2053,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2054,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2055,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2056,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2057,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2058,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2059,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2060,NorESM2-LM,ssp245,eurafrica,co2,282.59234386496246
2061,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2062,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2063,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2064,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2065,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2066,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2067,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2068,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2069,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2070,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2071,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2072,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2073,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2074,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2075,NorESM2-LM,ssp245,eurafrica,co2,282.592314761132
2076,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2077,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2078,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2079,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2080,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2081,NorESM2-LM,ssp245,eurafrica,co2,282.59228565730155
2082,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2083,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2084,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2085,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2086,NorESM2-LM,ssp245,eurafrica,co2,282.5922565534711
2087,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2088,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2089,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2090,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2091,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2092,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2093,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2094,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2095,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2096,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2097,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2098,NorESM2-LM,ssp245,eurafrica,co2,282.5921983458102
2099,NorESM2-LM,ssp245,eurafrica,co2,282.59222744964063
2100,NorESM2-LM,ssp245,eurafrica,co2,282.5921983458102
1850,NorESM2-LM,ssp126,asia,co2,283.5506747942418
1851,NorESM2-LM,ssp126,asia,co2,283.4923507180065
1852,NorESM2-LM,ssp126,asia,co2,283.4270126186311
1853,NorESM2-LM,ssp126,asia,co2,283.37707044556737
1854,NorESM2-LM,ssp126,asia,co2,283.352448605001
1855,NorESM2-LM,ssp126,asia,co2,283.33760565146804
1856,NorESM2-LM,ssp126,asia,co2,283.3278849720955
1857,NorESM2-LM,ssp126,asia,co2,283.32212241366506
1858,NorESM2-LM,ssp126,asia,co2,283.3185135386884
1859,NorESM2-LM,ssp126,asia,co2,283.31627254374325
1860,NorESM2-LM,ssp126,asia,co2,283.315108390525
1861,NorESM2-LM,ssp126,asia,co2,283.3143516909331
1862,NorESM2-LM,ssp126,asia,co2,283.3138278219849
1863,NorESM2-LM,ssp126,asia,co2,283.3134785760194
1864,NorESM2-LM,ssp126,asia,co2,283.31330395303667
1865,NorESM2-LM,ssp126,asia,co2,283.31318753771484
1866,NorESM2-LM,ssp126,asia,co2,283.3131293300539
1867,NorESM2-LM,ssp126,asia,co2,283.313071122393
1868,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1869,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1870,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1871,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1872,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1873,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1874,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1875,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1876,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1877,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1878,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1879,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1880,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1881,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1882,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1883,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1884,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1885,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1886,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1887,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1888,NorESM2-LM,ssp126,asia,co2,283.3130129147321
1889,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1890,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1891,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1892,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1893,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1894,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1895,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1896,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1897,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1898,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1899,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1900,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1901,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1902,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1903,NorESM2-LM,ssp126,asia,co2,283.31298381090164
1904,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1905,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1906,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1907,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1908,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1909,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1910,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1911,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1912,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1913,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1914,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1915,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1916,NorESM2-LM,ssp126,asia,co2,283.3129547070712
1917,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1918,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1919,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1920,NorESM2-LM,ssp126,asia,co2,283.3129256032407
1921,NorESM2-LM,ssp126,asia,co2,283.31283829174936
1922,NorESM2-LM,ssp126,asia,co2,283.31283829174936
1923,NorESM2-LM,ssp126,asia,co2,283.31283829174936
1924,NorESM2-LM,ssp126,asia,co2,283.3128091879189
1925,NorESM2-LM,ssp126,asia,co2,283.3128091879189
1926,NorESM2-LM,ssp126,asia,co2,283.3128091879189
1927,NorESM2-LM,ssp126,asia,co2,283.3128091879189
1928,NorESM2-LM,ssp126,asia,co2,283.3128091879189
1929,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1930,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1931,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1932,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1933,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1934,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1935,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1936,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1937,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1938,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1939,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1940,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1941,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1942,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1943,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1944,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1945,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1946,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1947,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1948,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1949,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1950,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1951,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1952,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1953,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1954,NorESM2-LM,ssp126,asia,co2,283.31278008408844
1955,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1956,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1957,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1958,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1959,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1960,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1961,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1962,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1963,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1964,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1965,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1966,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1967,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1968,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1969,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1970,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1971,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1972,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1973,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1974,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1975,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1976,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1977,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1978,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1979,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1980,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1981,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1982,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1983,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1984,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1985,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1986,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1987,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1988,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1989,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1990,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1991,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1992,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1993,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1994,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1995,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1996,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1997,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1998,NorESM2-LM,ssp126,asia,co2,283.31272187642753
1999,NorESM2-LM,ssp126,asia,co2,283.3126927725971
2000,NorESM2-LM,ssp126,asia,co2,283.31272187642753
2001,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2002,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2003,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2004,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2005,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2006,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2007,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2008,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2009,NorESM2-LM,ssp126,asia,co2,283.3126054611057
2010,NorESM2-LM,ssp126,asia,co2,283.3126054611057
2011,NorESM2-LM,ssp126,asia,co2,283.31263456493616
2012,NorESM2-LM,ssp126,asia,co2,283.3126054611057
2013,NorESM2-LM,ssp126,asia,co2,283.3126054611057
2014,NorESM2-LM,ssp126,asia,co2,283.3126054611057
2015,NorESM2-LM,ssp126,asia,co2,282.8439755830914
2016,NorESM2-LM,ssp126,asia,co2,282.77578530833125
2017,NorESM2-LM,ssp126,asia,co2,282.7000280376524
2018,NorESM2-LM,ssp126,asia,co2,282.65014407224953
2019,NorESM2-LM,ssp126,asia,co2,282.6254058163613
2020,NorESM2-LM,ssp126,asia,co2,282.61111583560705
2021,NorESM2-LM,ssp126,asia,co2,282.60311228223145
2022,NorESM2-LM,ssp126,asia,co2,282.598688500002
2023,NorESM2-LM,ssp126,asia,co2,282.5961564667523
2024,NorESM2-LM,ssp126,asia,co2,282.59455575607717
2025,NorESM2-LM,ssp126,asia,co2,282.5935953296721
2026,NorESM2-LM,ssp126,asia,co2,282.59315877221525
2027,NorESM2-LM,ssp126,asia,co2,282.59280952624977
2028,NorESM2-LM,ssp126,asia,co2,282.5926640070975
2029,NorESM2-LM,ssp126,asia,co2,282.5925184879452
2030,NorESM2-LM,ssp126,asia,co2,282.59248938411474
2031,NorESM2-LM,ssp126,asia,co2,282.5924602802843
2032,NorESM2-LM,ssp126,asia,co2,282.5924602802843
2033,NorESM2-LM,ssp126,asia,co2,282.5924602802843
2034,NorESM2-LM,ssp126,asia,co2,282.5924602802843
2035,NorESM2-LM,ssp126,asia,co2,282.59243117645383
2036,NorESM2-LM,ssp126,asia,co2,282.5923729687929
2037,NorESM2-LM,ssp126,asia,co2,282.59234386496246
2038,NorESM2-LM,ssp126,asia,co2,282.5923729687929
2039,NorESM2-LM,ssp126,asia,co2,282.5923729687929
2040,NorESM2-LM,ssp126,asia,co2,282.59234386496246
2041,NorESM2-LM,ssp126,asia,co2,282.59234386496246
2042,NorESM2-LM,ssp126,asia,co2,282.59234386496246
2043,NorESM2-LM,ssp126,asia,co2,282.592314761132
2044,NorESM2-LM,ssp126,asia,co2,282.592314761132
2045,NorESM2-LM,ssp126,asia,co2,282.592314761132
2046,NorESM2-LM,ssp126,asia,co2,282.592314761132
2047,NorESM2-LM,ssp126,asia,co2,282.592314761132
2048,NorESM2-LM,ssp126,asia,co2,282.592314761132
2049,NorESM2-LM,ssp126,asia,co2,282.592314761132
2050,NorESM2-LM,ssp126,asia,co2,282.592314761132
2051,NorESM2-LM,ssp126,asia,co2,282.592314761132
2052,NorESM2-LM,ssp126,asia,co2,282.592314761132
2053,NorESM2-LM,ssp126,asia,co2,282.592314761132
2054,NorESM2-LM,ssp126,asia,co2,282.592314761132
2055,NorESM2-LM,ssp126,asia,co2,282.59228565730155
2056,NorESM2-LM,ssp126,asia,co2,282.59228565730155
2057,NorESM2-LM,ssp126,asia,co2,282.59228565730155
2058,NorESM2-LM,ssp126,asia,co2,282.59228565730155
2059,NorESM2-LM,ssp126,asia,co2,282.59228565730155
2060,NorESM2-LM,ssp126,asia,co2,282.5922565534711
2061,NorESM2-LM,ssp126,asia,co2,282.5922565534711
2062,NorESM2-LM,ssp126,asia,co2,282.5922565534711
2063,NorESM2-LM,ssp126,asia,co2,282.5922565534711
2064,NorESM2-LM,ssp126,asia,co2,282.5922565534711
